agegroup	male	ethnicity	var	pc_all1	pc_all2	pc_all3	pc_all4	pc_all5	pc_all6	pc_all7	pc_all8	pc_all9	pc_all10	pc_demog_all1	pc_demog_all2	pc_demog_all3	pc_demog_all4	pc_demog_all5	pc_demog_all6	pc_demog_all7	pc_demog_all8	pc_demog_all9	pc_demog_all10	pc_demog_small1	pc_demog_small2	pc_demog_small3	pc_demog_small4	pc_demog_small5	pc_demog_small6	pc_demog_small7	pc_demog_small8	pc_demog_small9	pc_demog_small10
6	1	3	"cancer_haem_cat_3"	.0050826	.006192	.0071531	.0024826	.0019481	.0071588	.0015038	.0041386	.007732	.0026738	0	.0234375	.0057899	.0035537	.0028926	.0026212	.0047669	.0082499	.0039216	.0037175	.0006329	.0045455	.0073052	.0035537	.0051765	.0026161	.0078431	.0031056	.0020534	.0162272
6	1	3	"cancer_haem_cat_4"	.0076239	.0092879	.0071531	.0074479	.011039	.0111857	.006015	.0098293	.0154639	.0106952	0	.0078125	.0082713	.0071073	.0132231	.0078637	.0079449	.0123748	.0196078	.0148699	.0018987	.0068182	.0089286	.0071073	.0098824	.0078483	.0156863	.0178571	.026694	.0040568
6	1	3	"chronic_cardiac_disease"	0	.0650155	0	.6737835	.6441559	.520358	0	.4531816	.6417526	.3636364	0	.4140625	0	1	1	0	0	.5562758	.8588235	0	0	.5590909	0	1	1	0	0	.9580745	0	.0628803
6	1	3	"chronic_liver_disease"	.0050826	.006192	.0028612	.0148957	.011039	.0102908	.0090226	.006208	.007732	.0053476	0	0	.0082713	.0078181	.0119835	.0137615	.003178	.010607	.0156863	.0185874	.0006329	.0136364	.0081169	.0078181	.0094118	.0156965	.0130719	.011646	.0061602	.0081136
6	1	3	"chronic_respiratory_disease"	.0724269	.0464396	.1959943	.1797418	.2402597	.1709172	.0631579	.1448526	.1198454	.1122995	0	.1484375	.1447477	.1862118	.188843	.1408912	.1165254	.175604	.145098	.3605948	0	.1363636	.1444805	.1862118	.2018823	.1406148	.1594771	.136646	.1560575	.5314401
6	1	3	"diabcat_2"	0	.1888545	0	.6539226	0	1	0	.5261252	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	.4442353	.9980379	.9843137	0	0	0
6	1	3	"diabcat_3"	.1956798	.0371517	.2360515	.1216485	.3792208	0	.1684211	.065701	.2113402	.5106952	0	.2421875	.2630273	0	.3657025	0	.1917373	0	.1921569	.4052045	0	.2090909	.2646104	0	.2211765	0	0	.3004659	.9835729	0
6	1	3	"diabcat_4"	.0660737	.0588235	.0715308	.0427011	.1012987	0	.1097744	.0522504	.0631443	.0427807	.0511883	.0390625	.101737	0	.1012397	0	.090572	0	.0980392	.0185874	.0993671	.0931818	.1006493	0	.0527059	0	0	.1032609	0	.0709939
6	1	3	"htdiag_or_highbp"	.5756035	0	.8154507	.8927507	.7967532	.8299776	.9804511	.8903259	.8054124	.3877005	0	0	.8172043	.8606965	.9359504	.7903014	.9989407	.87802	0	0	.6240506	.8386363	.8019481	.8606965	.8687059	.7894049	.8601307	.8268633	.7597536	.7018256
6	1	3	"imd_2"	0	0	.241774	0	0	.2550336	0	0	.8054124	0	.1042048	.0703125	.1075269	.1250888	.1293388	.1146789	.1202331	.1290513	.1294118	.0929368	.1170886	.1068182	.1055195	.1250888	.1388235	.1144539	.1084967	.1281056	.0882957	.1318458
6	1	3	"imd_3"	0	0	0	0	0	0	0	1	0	.986631	.1736746	.171875	.1935484	.2444918	.1772727	.2195282	.2123941	.199175	.2039216	.1933085	.2037975	.1772727	.1931818	.2444918	.1835294	.2204055	.206536	.1886646	.1765914	.2150101
6	1	3	"imd_4"	0	.990712	.5164521	1	0	0	.7052631	0	0	0	.2687386	.3203125	.2605459	.2793177	.2673554	.3250328	.2727754	.2881556	.2509804	.2118959	.2860759	.2818182	.2613636	.2793177	.2682353	.324395	.2941177	.2678571	.2505133	.2332657
6	1	3	"imd_5"	.9402795	0	0	0	.9181818	.5588367	0	0	0	0	.3418647	.3359375	.3349876	.2658138	.3272727	.2496724	.28125	.2911019	.2901961	.4535316	.2702532	.3295455	.3368506	.2658138	.3242353	.2498365	.2875817	.3020186	.4106776	.3286004
6	1	3	"no_condition"	.249047	.4272446	.0300429	0	.0201299	0	0	0	.0541237	.2245989	.9012797	0	0	0	0	0	0	0	0	.070632	.3240506	0	0	0	0	0	0	0	0	0
6	1	3	"obese4cat_2"	.0635324	.0247678	.0758226	.1156902	.1181818	.1069351	.0827068	.0848422	.0657216	.0962567	0	.0390625	.0885029	.1144279	.1095041	.0858453	.0879237	.1125516	.0588235	.1115242	.056962	.1045455	.0876623	.1144279	.1044706	.0856769	.1137255	.1079193	.1170431	.0608519
6	1	3	"obese4cat_3"	.0114358	.003096	.0157368	.0183714	.0246753	.0196868	.0105263	.0150026	.0115979	.0106952	0	.015625	.0115798	.0191898	.0177686	.0209699	.0148305	.0182675	.0039216	.0408922	.0107595	.0204545	.0113636	.0191898	.0183529	.0215827	.020915	.011646	.0205339	.0182556
6	1	3	"obese4cat_4"	.0038119	.003096	.0014306	.0029791	.0019481	.0040268	.0030075	.0020693	.0025773	0	0	0	.0041356	.0014215	.0024793	.0052425	.001589	.0029464	0	.0074349	.0012658	0	.0040584	.0014215	.0032941	.0052322	.0026144	.0015528	.0020534	.0040568
6	1	3	"organ_transplant"	0	0	.0014306	.0029791	.0032468	.0008949	.006015	.0025867	.0025773	0	0	0	.0033085	.0007107	.0020661	.0019659	.003178	.0029464	.0039216	0	0	0	.0032468	.0007107	.0014118	.0019621	.0039216	.0085404	0	0
6	1	3	"other_immunosuppression"	.0025413	0	.0057225	.0029791	.0019481	.0040268	.0015038	.003104	0	.0026738	.0018282	0	.0008271	.0028429	.0028926	.0032765	.0021186	.0047142	0	.0074349	.0006329	.0045455	.0008117	.0028429	.0037647	.0032701	.0052288	.0007764	.0082136	.0040568
6	1	3	"other_neuro"	.0241423	.0154799	.0257511	.0352532	.0409091	.0281879	.0300752	.0393171	.0373711	.0213904	0	.09375	.0388751	.0433547	.0413223	.0294889	.0275424	.0265174	.0156863	.0223048	0	.1636364	.0405844	.0433547	.0324706	.029431	.0222222	.0279503	.0287474	.0162272
6	1	3	"ra_sle_psoriasis"	.0317662	.0588235	.0658083	.0729891	.0564935	.0635347	.0390977	.062597	.064433	.0614973	.0347349	.09375	.0479735	.0668088	.0673554	.061599	.0524364	.0689452	.0745098	.0408922	.0443038	.0931818	.0470779	.0668088	.0677647	.0614781	.0614379	.060559	.0451745	.0770791
6	1	3	"reduced_kidney_function_cat_2"	.2477764	.1331269	.3590844	.3902681	.448052	.3892618	.3172932	.3998965	.3621134	.026738	0	.359375	1	0	.4785124	0	0	1	0	0	0	0	1	0	1	0	.9843137	0	0	0
6	1	3	"reduced_kidney_function_cat_3"	.0304956	.0123839	.0443491	.0575968	.0811688	.0568233	.0225564	.0512157	.0438144	.1042781	0	.0390625	0	.1122957	.0797521	.0674967	.0625	0	.1019608	.0408922	0	.1272727	0	.1122957	0	.0673643	0	.1700311	.110883	.0486815
6	1	3	"smoke_nomiss_2"	0	.1424149	.9985694	.4483615	.7136363	.4836689	0	.428867	.2152062	.3663101	.1992687	.4609375	.4408602	.4506041	.4917355	.4311927	.3850636	.4843842	.4509804	.4200743	.2772152	.4454545	.4439935	.4506041	.5214118	.4310006	.4444444	.4495341	.4640657	.4726166
6	1	3	"smoke_nomiss_3"	.1639136	.0835913	0	.0456802	.0396104	.052349	.0917293	.0413864	.0451031	.040107	.071298	.046875	.070306	.0419332	.0438017	.051114	.0667373	.0447849	.0666667	.0929368	.0670886	.0545455	.0698052	.0419332	.0315294	.0510137	.0679739	.0543478	.0574949	.0953347
6	1	3	"spleen"	.0012706	0	.0014306	.0019861	.0006494	.0026846	.0015038	.0020693	.0012887	.0026738	0	0	0	.0035537	.0012397	.0006553	.0026483	.0023571	.0078431	0	.0037975	.0022727	0	.0035537	.0018824	.000654	.0013072	.0015528	0	0
6	1	3	"stroke_dementia"	.068615	.0495356	.1201717	.1603774	.1720779	.1480984	.0902256	.1376099	.1262887	.0802139	0	.9296875	.1215881	.1620469	.1760331	.1068152	.0868644	.1649971	0	0	0	.9227273	.137987	.1620469	.1924706	.1066056	.1359477	0	.0841889	.0121704
6	0	4	"N"	.0799689	.1314053	.0865683	.0337733	.0945264	.0923913	.0440606	.0694876	.1380047	.2298137	.1333463	.1719721	.1902174	.0329969	.0630823	.0372671	.009705	.1253882	.1358696	.1001553	.1618789	.1713898	.1312112	.029309	.0545419	.0642469	.0256211	.1281056	.1341227	.099573
6	0	4	"asthmacat_2"	.118932	.1329394	.1278027	.2068966	.0246407	.1260504	.0881057	.9972067	.1715893	0	.1018923	.1309255	.1857143	.2	.1507692	.1822917	.06	.1842105	.1557143	.1666667	.2338129	.1313703	.1508876	.1854305	.1316726	.1691843	.2424242	.2136364	0	.1871345
6	0	4	"asthmacat_3"	.0072816	.0265879	.0224215	.0287356	.0533881	.0294118	.030837	0	.0379747	.027027	.0101892	.0191874	.0295918	.0470588	.0184615	.0260417	.5	.0325077	.0142857	.0271318	.0143885	.01359	.0266272	.0264901	.0177936	.0181269	.3712121	.0272727	0	.0350877
6	0	4	"cancer_exhaem_cat_2"	.0097087	.0029542	.0067265	0	.0061602	.0021008	.0088106	0	.0126582	.004223	.0029112	.003386	.0091837	0	0	.0104167	.02	.0092879	.0042857	.005814	.0047962	.0033975	.0088757	0	0	.0030211	.0075758	.0075758	0	.0175439
6	0	4	"cancer_exhaem_cat_3"	.0145631	.0192024	.0201794	0	.0205339	.0147059	.0132159	.0363128	.0154712	.0168919	.0131004	.0214447	.0193878	0	.0215385	0	.12	.0154799	.0257143	.0077519	.0347722	.0215176	.0147929	0	.0213523	.0120846	.0227273	.0212121	0	.0136452
6	0	4	"cancer_exhaem_cat_4"	.0631068	.0516987	.058296	1	.0061602	.0546218	.0572687	0	.07173	0	.0494905	0	.0867347	.9352941	.0553846	.0885417	.06	.0154799	0	.0542636	.0551559	0	.0606509	.9403973	.0498221	.0090634	.0606061	.0863636	0	.0838207
6	0	4	"cancer_haem_cat_2"	.0048544	.0014771	.0022422	0	0	.0042017	0	0	0	.0016892	.0014556	.0011287	.0010204	.0117647	0	0	0	.001548	.0028571	0	.0047962	.0011325	0	0	0	.0030211	0	.0015152	0	.0019493
6	0	4	"cancer_haem_cat_3"	.0024272	.0029542	.0022422	.0114943	0	.0042017	0	0	.0014065	.0008446	.0014556	.003386	.0010204	0	.0030769	0	0	.001548	.0028571	.001938	.001199	.0056625	.0014793	0	0	0	0	.0015152	0	.0038986
6	0	4	"cancer_haem_cat_4"	.0072816	.0088626	.0067265	.0344828	.0061602	.0063025	.0132159	.0083799	.0028129	.004223	.0014556	.0056433	.0061224	.0411765	.0061538	.0052083	0	.0077399	.0071429	.0096899	.0035971	.0056625	.010355	.0728477	.0071174	.0060423	0	.0060606	0	.005848
6	0	4	"chronic_cardiac_disease"	.1723301	0	.2757848	.2873563	.449692	.2226891	.1718062	.2877095	.466948	.1739865	0	0	.3255102	.2058824	.2338462	.2708333	.02	1	0	.2325581	0	0	0	.0066225	.113879	0	.3409091	1	0	.9961014
6	0	4	"chronic_liver_disease"	.0072816	.0073855	.0022422	0	.0143737	.0168067	.0132159	.0083799	.0126582	.0050676	.0029112	.0079007	.0112245	.0176471	.0092308	.0052083	0	.0108359	.0085714	.0096899	.0059952	.0079275	.0088757	.0066225	.0071174	.0181269	.0151515	.0136364	0	.0136452
6	0	4	"chronic_respiratory_disease"	.0339806	.0516987	.0627803	.0804598	.0924025	.0651261	.1013216	.1620112	.0773558	.0346284	.0334789	.0541761	.0744898	.1058824	.0584615	.1041667	.68	.0851393	.0314286	.0620155	.0491607	.0486976	.0488166	.0794702	.0569395	.0030211	.8863636	.1015152	0	.0272904
6	0	4	"diabcat_2"	.2912621	0	.3497758	.3793103	.2135524	.3508403	.6960353	.3910615	.7285513	.4045608	.7772925	0	1	0	0	.0572917	.3	.2167183	0	.4418605	.8345324	0	1	0	0	0	.0984849	.4075758	0	.4951267
6	0	4	"diabcat_3"	.0970874	.1787297	.1165919	.1781609	.3203285	.1218487	.0352423	.1396648	.0675105	.0633446	0	.227991	0	.3235294	0	.2604167	0	.250774	.1614286	.1104651	0	.2287656	0	.2119205	0	.5951661	.1287879	.1893939	0	.128655
6	0	4	"diabcat_4"	.065534	.1033973	.0538117	.045977	.0800821	.0609244	.0220264	.0865922	.0267229	.0625	0	0	0	0	1	.0052083	0	0	0	0	0	0	0	0	1	0	.0075758	.0651515	0	.0019493
6	0	4	"htdiag_or_highbp"	.8131068	.844904	.9170403	.9195402	.9445585	.8697479	.8898678	.9106146	.9324895	.8885135	.6972343	.8984199	.9479592	.8	.9107692	.8958333	.24	.9628483	.9671429	.9186047	.8896883	.8980747	.9393491	.8344371	.9039146	.9123867	.7727273	.969697	.7366136	.9551657
6	0	4	"imd_2"	0	0	0	.0057471	.0061602	.9978992	.1145374	0	0	0	.1222707	.0835214	.094898	.1058824	.0892308	.0885417	.12	.1052632	.0985714	.0910853	.1067146	.0826727	.1050296	.0993377	.0925267	.0936556	.1287879	.0878788	.1085384	.0974659
6	0	4	"imd_3"	.9101942	0	.867713	0	0	0	.4140969	0	0	0	.1819505	.1794582	.1622449	.1588235	.1507692	.1354167	.12	.1749226	.1657143	.1472868	.1570743	.1812005	.1671598	.1788079	.1423488	.1510574	.1363636	.169697	.1765557	.1617934
6	0	4	"imd_4"	0	.985229	0	0	0	0	0	0	.9887483	0	.2561863	.2832957	.2704082	.2	.2615385	.2395833	.22	.2662539	.2642857	.2810078	.264988	.2819932	.2751479	.1986755	.2669039	.2386707	.2272727	.2515152	.2807525	.2729045
6	0	4	"imd_5"	0	0	0	.8448276	.936345	0	.2334802	.9050279	0	.9949324	.3857351	.3950339	.4367347	.4294118	.4523077	.4583333	.46	.4133127	.42	.4321705	.4208633	.3952435	.4156805	.4370861	.4448399	.4561934	.4545455	.4515151	.3733719	.4269006
6	0	4	"no_condition"	.1043689	.0723781	0	0	.0102669	.0441176	.030837	0	0	.0481419	.2227074	0	0	0	0	0	0	0	.0142857	.0368217	0	0	0	0	0	0	0	0	.2633864	0
6	0	4	"obese4cat_2"	.157767	.2127031	.2421525	.2011494	.2464066	.197479	.2114538	.273743	.2250352	.1900338	0	.238149	.1867347	.1588235	.2153846	.0572917	.04	.119195	0	1	.2026379	.2355606	.214497	.2185431	.2064057	.2145015	.2121212	.2363636	.1678727	.2202729
6	0	4	"obese4cat_3"	.0485437	.0782866	.073991	.0977011	.1129363	.0735294	.0528634	.1396648	.1040788	.0734797	.0713246	.0767494	.1081633	.0588235	.0984615	.0833333	.08	.126935	.0985714	0	.0815348	.0770102	.0961538	.0662252	.088968	.0755287	.0833333	.1227273	.0520984	.0916179
6	0	4	"obese4cat_4"	.0169903	.0221566	.0246637	.0287356	.0492813	.0273109	.0220264	.0810056	.0351617	.0363176	.0247453	.0248307	.0510204	.0176471	.0338462	.0520833	.02	.0557276	.0385714	0	.0323741	.0249151	.0443787	.013245	.0355872	.0362538	.0454545	.0469697	.015919	.0506823
6	0	4	"organ_transplant"	0	0	.0022422	.0057471	.0020534	.0021008	0	.0027933	0	.0008446	.0029112	0	.0030612	0	0	0	0	0	0	.001938	.0023981	0	.0029586	0	0	0	0	.0015152	0	.0019493
6	0	4	"other_immunosuppression"	.0024272	.0132939	.0022422	.0172414	.0041068	.0021008	0	.0111732	.0056259	.0059122	.0014556	.010158	.0071429	.0235294	.0061538	.0104167	0	.001548	.0042857	.005814	.0035971	.0101925	.0044379	.0529801	.0035587	.0030211	.0227273	.0045455	0	.0019493
6	0	4	"other_neuro"	.0339806	.014771	.0134529	.0114943	.0205339	.0147059	.0176211	.0111732	.0225035	.0177365	.0131004	.013544	.0234694	.0058824	.0184615	.046875	.02	.0294118	.01	.0135659	.0119904	.01359	.0266272	.013245	.0213523	.0422961	.0151515	.0227273	0	.0292398
6	0	4	"ra_sle_psoriasis"	.0242718	.0443131	.0538117	.0804598	.0574949	.0882353	.0572687	.0698324	.0576653	.0371622	.0349345	.0519187	.055102	.0588235	.0492308	.0885417	.22	.0743034	.0371429	.0368217	.0827338	.0520951	.0473373	.0662252	.0533808	.0362538	.0757576	.0666667	0	.0643275
6	0	4	"reduced_kidney_function_cat_2"	0	.4194978	1	.4482759	.6632444	.4201681	.0088106	.424581	.466948	.3986486	0	1	.8683674	.5411765	.4246154	0	.02	.496904	0	0	0	.997735	.8609468	.4304636	.3380783	0	.0454545	1	0	0
6	0	4	"reduced_kidney_function_cat_3"	.1019417	.0369276	0	.0517241	.0451745	.0420168	.1277533	.0726257	.0520394	.0515203	.0611354	0	.0040816	.0117647	.0523077	.2239583	.02	.0928793	.0542857	.124031	.0719424	0	.0133136	.0198676	.0604982	.223565	.0681818	0	0	.1929825
6	0	4	"smoke_nomiss_2"	0	.2038405	.1950673	.3045977	.7556468	.1932773	.9030837	.2094972	.2559775	0	.1994178	.2268623	.2489796	.2647059	.2276923	.3229167	.36	.2662539	.1771429	.2383721	.2254197	.2265006	.2529586	.2847682	.2348754	.2265861	.3636364	.2484848	.1418234	.2865497
6	0	4	"smoke_nomiss_3"	.0097087	.014771	.0067265	.0402299	.0123203	.0063025	0	.0083799	.0112518	.0185811	.014556	.0124153	.0102041	.0235294	.0123077	.015625	.04	.006192	.01	.0213178	.0143885	.0124575	.010355	.0198676	.0106762	.0271903	.0378788	.0106061	.0101302	.0038986
6	0	4	"spleen"	.0072816	.0059084	.0112108	.0057471	.0061602	.0063025	0	.0083799	.0084388	.0059122	.0058224	.003386	.005102	.0117647	.0153846	.0104167	0	.0108359	.0028571	.0096899	.0059952	.0033975	.0059172	.013245	.0142349	.0151057	.0075758	.0075758	0	.0116959
6	0	4	"stroke_dementia"	.1043689	.1107829	.1524664	.1954023	.1827515	.1491597	.154185	.1536313	.1589311	.1165541	0	.0970655	.2612245	.1058824	.1538462	.984375	0	.1052632	0	.1046512	0	.0962627	.2573965	.1125828	.1494662	.4138973	.1515152	.2393939	0	.17154
6	1	4	"N"	.1405874	.0962927	.0315359	.1685123	.1480501	.0597015	.0637939	.1049591	.0279249	.1586423	.0291286	.1429947	.0548869	.0991815	.0125181	.1237362	.0623495	.0572942	.1547906	.2631199	.1232547	.0532017	.0640347	.1206066	.1437169	.0498315	.0380356	.0666827	.2344728	.1061627
6	1	4	"asthmacat_2"	.1130137	.1075	.0839695	.1285714	.1073171	.1209677	.0566038	.0825688	.2068966	.1396055	0	.0993266	.0833333	.1262136	.1923077	.155642	.1660232	.105042	.1166407	.1006404	.1015625	.081448	.0977444	.1037924	.1557789	.115942	.1455696	.1263538	.1129363	.090703
6	1	4	"asthmacat_3"	.0222603	.01	.0229008	.0257143	.0130081	.0201613	.0037736	.0206422	.0172414	.0242792	0	.006734	.0131579	.0242718	.0384615	.036965	.015444	.0294118	.0186625	.0164684	0	.0135747	.0112782	.0319361	.0301508	.0338164	.0253165	.0252708	.013347	.0181406
6	1	4	"cancer_exhaem_cat_2"	.015411	.005	0	.0214286	.0130081	.0040323	.0150943	.0091743	.0172414	.0106222	0	.010101	0	.0145631	0	.0097276	.015444	.0084034	.0202177	.0146386	.0039063	0	0	.0379242	.0050251	.0144928	.0189873	.0072202	.0154004	.0113379
6	1	4	"cancer_exhaem_cat_3"	.0513699	.0525	0	.0457143	.0552846	.0564516	.045283	.0366972	.0172414	.0622155	0	.0589226	0	.0509709	.1538462	.0389105	.034749	.0420168	.0606532	.0548948	0	.0588235	0	.1337325	.0452261	.0434783	.0506329	.0252708	.0523614	.0453515
6	1	4	"cancer_exhaem_cat_4"	.1575342	.1775	1	.19	.1691057	.2217742	.1471698	.0412844	.1724138	.1608498	0	0	.9868421	.1626214	0	.1770428	.1698842	0	.214619	.1866423	0	.1266968	.9548872	0	.2144054	.120773	.2151899	.1624549	.1991787	.138322
6	1	4	"cancer_haem_cat_2"	.0017123	.005	.0076336	.0028571	.001626	.0080645	.0037736	0	0	.0060698	0	0	0	0	0	.0019455	.011583	.0042017	.0015552	.0073193	0	0	.0037594	0	.0033501	0	.0063291	.0072202	.0061602	.0045351
6	1	4	"cancer_haem_cat_3"	.005137	.01	.0152672	.0042857	.0097561	.0080645	.0037736	.0068807	0	.0075873	0	.003367	.0131579	.0097087	.0192308	.0058366	.011583	.0084034	.0062208	.0064044	0	0	.0150376	.005988	.0050251	.0048309	.0316456	.0072202	.0102669	.0022676
6	1	4	"cancer_haem_cat_4"	.0068493	.0175	.0229008	.0085714	.0097561	.0040323	0	.0114679	.0344828	.0091047	0	.0016835	.004386	.0194175	.0576923	.0097276	.023166	.0084034	.0108865	.0082342	.0019531	.0090498	.0150376	.00998	.0100503	.0048309	.0063291	.032491	.0092402	.0090703
6	1	4	"chronic_cardiac_disease"	.2568493	.2925	.1145038	.2928571	.2455285	.4717742	.0075472	.2224771	.5	.2473445	0	0	.1754386	.0606796	0	1	.4362934	.920168	.2550544	0	0	.3031674	0	0	1	.2270531	0	.9927798	0	.2018141
6	1	4	"chronic_liver_disease"	.010274	.005	.0076336	.0071429	.004878	.0120968	.0037736	.0114679	.0344828	.0060698	0	.006734	.0131579	.0145631	0	.0077821	.019305	.0084034	.0062208	.0054895	0	.0135747	.0037594	.0159681	.0067002	.0096618	.0379747	.0108303	.0041068	.0068027
6	1	4	"chronic_respiratory_disease"	.1523973	.095	.0229008	.1471429	.1268293	.0645161	.0528302	.0756881	.1293103	.1578149	0	.0993266	.0877193	.1116505	.25	.1225681	.1505792	.1470588	.1493002	.1116194	.0800781	.0859729	.0977444	.1656687	.1557789	.1014493	.0949367	.1480144	.1119097	.1020408
6	1	4	"diabcat_2"	.4743151	.4125	.3816794	1	.398374	.7620968	0	0	.0086207	0	0	0	0	.5145631	0	.4513619	.4864865	0	1	.378774	0	0	.4774436	.9141716	.7839196	.0193237	.5	0	.5041068	0
6	1	4	"diabcat_3"	.1455479	.1325	.0992366	0	.1121951	.016129	.1962264	.190367	.4913793	.2427921	0	.1599327	.2236842	.1456311	0	.1731517	.2007722	.3067227	0	.1427264	0	0	0	0	0	0	.2594937	.3393502	0	1
6	1	4	"diabcat_4"	.0410959	.0525	.0381679	0	.0471545	.0524194	.1018868	.0963303	.1810345	.0955994	0	.1010101	.0833333	.0558252	.2884615	.0544747	.0888031	.1302521	0	.042086	0	1	0	0	0	.115942	0	0	0	0
6	1	4	"htdiag_or_highbp"	.8835617	.8375	.870229	.9157143	.8634146	.8790323	.8415095	.8004587	.9224138	.861912	0	1	.8421053	.9296116	0	.9357977	.9498069	.7857143	.8569207	.8856359	.7265625	.8552036	.8571429	.8562874	.9212731	.8550724	.9177215	.8844765	.8870637	.9138322
6	1	4	"imd_2"	0	1	.0839695	0	0	0	0	0	.1034483	0	.107438	.0858586	.1140351	.0995146	.0961538	.1011673	.1119691	.1092437	.1166407	.0960659	.0976563	.0995475	.0977444	.1117764	.1105528	.0772947	.113924	.1371841	.0924025	.0929705
6	1	4	"imd_3"	0	0	.3282443	0	1	0	0	0	.137931	0	.1652893	.1565657	.1929825	.1407767	.2307692	.1536965	.1660232	.1806723	.1524106	.168344	.1621094	.1493213	.2218045	.1317365	.159129	.1352657	.164557	.1841155	.174538	.1428571
6	1	4	"imd_4"	.9880137	0	0	0	0	.9314516	.8943396	0	.0775862	0	.1735537	.2592593	.2368421	.2572815	.2692308	.2373541	.2393822	.210084	.3048212	.2516011	.2441406	.2443439	.2330827	.3113773	.2663317	.236715	.2531646	.1841155	.2535934	.2517007
6	1	4	"imd_5"	0	0	.4961832	.9185714	0	0	0	.9885321	.5775862	.8952959	.4628099	.4444444	.3947369	.461165	.3461539	.4435798	.4401544	.4453782	.3919129	.4373285	.4257813	.4705882	.4022556	.4171657	.39866	.4975846	.4240506	.4476534	.4301848	.4693878
6	1	4	"no_condition"	.0239726	.0325	0	0	.0325203	0	.0566038	.087156	.0086207	.0364188	1	0	0	.0097087	0	0	0	0	0	0	.2441406	0	0	0	0	0	0	0	0	0
6	1	4	"obese4cat_2"	.1712329	.1425	.1374046	.1914286	.1463415	.1209677	.090566	.1422018	.3017241	.1320182	0	0	.1491228	1	0	.1964981	.1891892	.1722689	0	0	.0703125	.1764706	.1428571	.1736527	.1725293	.0917874	.1455696	.2238267	.1457905	.1995465
6	1	4	"obese4cat_3"	.0205479	.02	.0152672	.0371429	.0308943	.016129	.0037736	.0252294	.0517241	.030349	0	.016835	.0131579	0	.0384615	.0466926	.050193	.0252101	.029549	.0292772	.0097656	.0361991	.0112782	.0259481	.038526	.0144928	.0506329	.0288809	.0195072	.0430839
6	1	4	"obese4cat_4"	.0068493	0	0	.0057143	.004878	.0080645	.0037736	0	.0086207	.0060698	0	.003367	.0131579	0	0	.0019455	.011583	.012605	.0031104	.0045746	.0039063	0	0	.001996	.0067002	0	.0126582	.0144404	.0041068	.0045351
6	1	4	"organ_transplant"	.0017123	.0025	0	.0014286	.004878	.0040323	0	.0022936	.0258621	.0015175	0	.0016835	0	0	0	.0019455	.019305	.0042017	.0015552	.0027447	0	0	.0037594	0	0	.0048309	.0253165	.0108303	.0020534	.0022676
6	1	4	"other_immunosuppression"	.0034247	.0025	.0076336	.0071429	.0097561	.0120968	0	.0114679	.0086207	.0136571	0	.0084175	.0263158	.0097087	0	.0058366	.007722	.0042017	.0093313	.0054895	.0136719	.0090498	.0112782	.005988	.0067002	.0048309	.0063291	.0036101	.0071869	.0090703
6	1	4	"other_neuro"	.0273973	.04	.0305344	.0442857	.0308943	.0564516	.0037736	.0229358	.0344828	.0257967	0	.0420875	.0350877	.0412621	.0576923	.0447471	.03861	.0336134	.0326594	.0155535	0	.0090498	.0075188	.0339321	.0452261	.2077295	.0443038	.0216607	.0174538	.0249433
6	1	4	"ra_sle_psoriasis"	.0428082	.035	.0229008	.0357143	.0325203	.0241935	.0150943	.0275229	.0086207	.0440061	0	.026936	.0263158	.0436893	.0961538	.0505837	.027027	.0294118	.0419907	.0247027	.0019531	.0135747	.0789474	.0339321	.0552764	.0338164	.0379747	.0252708	.0256674	.0430839
6	1	4	"reduced_kidney_function_cat_2"	.4212329	.4375	.0229008	.4885714	.4796748	.4677419	.4	.456422	.0086207	.4871017	0	0	0	.4854369	0	.9941635	0	0	0	1	0	.3122172	0	0	.599665	.5797101	0	0	1	.6417233
6	1	4	"reduced_kidney_function_cat_3"	.0633562	.0475	.0458015	.0814286	.0406504	.0564516	.0377358	.0022936	.9482759	.0060698	0	0	.1052632	0	0	0	1	0	0	0	0	.1266968	0	0	.078727	0	.9746835	.1949458	0	0
6	1	4	"smoke_nomiss_2"	.9880137	.5725	.0229008	.6542857	.5756097	0	0	0	.6810345	1	.3305785	.503367	.495614	.6189321	.5384616	.6011673	.6718147	.5630252	.6111975	.5617566	.4511719	.5339367	.4661654	.6307385	.6264657	.5942029	.6392405	.5884476	.5482546	.6235828
